,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
3314,-11.91133377,0.847085095,-0.856957629,0.744574615,0.570291698,0.053575123,0.307737711,0.208270532,0.012101464,-0.25998012,0.242683899,-0.577268751,0.081831913,-0.18773684,-0.096953169
3315,-10.70858343,0.891967934,-0.617272856,0.95191679,0.439625254,0.126993302,0.485243136,0.095932625,-0.064774679,-0.056527602,0.219461537,-0.431229157,0.056577121,-0.1047169,-0.161571935
3316,-10.08992767,1.150966387,-0.802437655,0.808203229,0.488432446,-0.003929253,0.858389145,-0.290128334,-0.01444075,0.322165907,0.205054986,-0.54295642,0.154464528,-0.126668417,-0.017714992
3317,-9.368708212,0.977724087,-0.36947662,1.112989759,0.237210198,0.321563849,0.350521365,0.237680129,-0.095514713,-0.177618103,0.41017639,-0.445602419,0.103249568,-0.084494352,0.002898273
3318,-8.407204903,1.013716981,0.006662229,0.623391595,-0.031610007,0.154090131,0.138729429,0.094908774,-0.211749403,-0.187303552,0.508839731,-0.591643577,0.021327709,-0.172717031,0.006258385
3319,-6.554649957,0.840203583,-0.433232906,0.966535659,0.225314696,0.291379629,-0.745229116,-0.366492179,-0.471472391,0.156196629,0.376744429,-0.546268197,0.104009011,-0.143361846,-0.007852709
3320,-6.717647487,1.061437119,-0.060212102,0.996823567,0.078907604,0.376664904,-0.263123694,0.219968419,-0.384456283,-0.193785726,0.405018746,-0.593056676,0.067019568,-0.152917011,0.077922302
3321,-5.716582236,1.033477893,-0.391881567,1.066576007,0.186238704,0.311680968,-0.054630467,0.090409128,-0.480533938,0.013782033,0.38005461,-0.368497299,-0.027576119,0.005969808,0.042164175
3322,-3.778404929,1.075590516,-0.3560738,0.695410642,0.078905085,0.208465733,0.240906477,-0.035813648,0.200220035,-0.049921949,0.28197909,-0.440548838,0.13964186,-0.108335416,-0.032724312
3323,-3.208272553,1.040226101,-0.030848441,0.872288989,-0.030481825,0.220720916,0.598178978,0.172401314,-0.006908034,-0.123100271,0.278030948,-0.51417584,0.066923323,-0.144357949,-0.136920052
3324,-2.144459347,0.744169224,-0.334000231,0.943021134,0.130729837,0.311973668,0.054473335,-0.062503227,-0.248494876,-0.069568472,0.466617146,-0.600147946,0.206867078,-0.111924458,0.007339132
3325,-1.927462997,0.928455891,-0.412892717,1.186638351,0.174251756,0.396798047,-0.044855612,0.232098833,-0.400921882,-0.177080662,0.370220065,-0.724112222,0.218192258,-0.355042168,-0.06512998
3326,-0.512335004,0.938039728,-0.190330929,0.625305444,0.022950105,0.256789653,-0.698807727,0.388337319,0.162318088,-0.506335046,0.394768001,-0.470981658,-0.048389328,-0.103983064,0.036714596
3327,0.732592889,0.851993558,-0.497918085,0.593431044,0.147594192,0.03105095,0.598138759,0.108476113,0.008180627,-0.077749349,0.342194414,-0.606794564,0.105659256,-0.242316549,-0.076765034
3328,0.565603225,1.047659725,-0.3516488,1.408448445,0.145487959,0.448829445,0.262949278,0.179113385,-0.058185394,0.061049421,0.386901678,-0.595592431,0.250615223,-0.170534362,0.065595363
3329,2.81067165,0.842049968,-0.450472149,0.97156415,0.296794434,0.260114639,-0.030340724,0.117145516,-0.0284246,-0.228950875,0.341840062,-0.634696501,0.202053505,-0.215523625,-0.130417107
3330,2.988798886,0.953850727,-0.794855091,1.032111867,0.417298714,0.196220364,0.157335349,0.254256796,0.115846704,-0.102593548,0.264573733,-0.580108392,0.1439185,-0.222427369,-0.12887458
3331,4.702608139,0.699944091,-0.299918418,1.053948868,0.209929296,0.340706357,-0.167417035,0.093988187,-0.117744103,-0.212596807,0.552040866,-0.679779521,0.247588343,-0.288101037,-0.028504858
3332,5.188034864,0.899522467,-0.219221846,1.161457362,0.034691,0.308270717,0.131057632,0.06624162,0.591705552,0.12855201,0.308563001,-0.499047613,0.141160061,-0.140179582,-0.15939754
3333,7.685430789,0.954202785,-0.731541581,0.850065823,0.426407572,0.176505657,-0.176828713,0.074268152,0.277409159,-0.054796012,0.239048108,-0.34138494,-0.014477054,-0.04818375,0.037473355
3334,7.990195634,0.655708178,-0.576873771,0.546567273,0.324076555,-0.134437866,-0.046945357,-0.440293919,-0.093654281,0.385636791,0.404120307,-0.667834795,0.120915852,-0.16482402,0.063792576
3335,9.297633432,0.697061408,-0.09951121,1.128801402,0.080941438,0.485104731,-0.303311726,0.367118322,-0.176941348,-0.432727102,0.507994736,-0.459099914,0.010518207,-0.175440178,-0.071631839
3336,11.02858853,0.656325351,0.019977379,0.749847335,-0.040951047,-0.015257792,0.339200798,-0.369329292,0.649539063,0.438483284,0.326176864,-0.383989949,0.210626446,-0.103282479,0.00971497
3337,12.27384881,0.584257076,0.046227732,0.697417613,0.006992006,0.220908259,-0.107516745,-0.029553711,-0.071200259,-0.226108811,0.322771574,-0.45123231,0.197822208,-0.09151394,0.041095526
3338,13.50923951,0.584504159,-0.349246483,0.812328681,0.241389604,0.242710797,-0.512674841,-0.010459198,0.457134619,-0.27142702,0.273520357,-0.505323792,0.189028642,-0.217144971,0.047915533
3339,13.18787828,0.504271899,-0.392806008,0.684933242,0.182184106,0.116622275,-0.444877172,-0.308649673,-0.097430252,0.230403097,0.399473319,-0.61201026,0.059887605,-0.149693011,0.014524044
3340,15.59404032,0.408619774,-0.508300955,0.911497021,0.345483789,0.162411809,-0.160947861,0.025167983,-0.062800183,-0.078484893,0.221675082,-0.374428925,0.095418718,-0.136257376,-0.000272938
3341,17.00698502,0.59364925,-0.181317765,0.609305569,0.127890432,0.034911402,0.012810231,0.025051223,0.543374096,-0.117252996,0.132889807,-0.326678145,0.122986803,-0.109295908,-0.010801851
3342,17.87067457,0.139442505,-0.101836448,0.597509053,0.054230303,0.038863037,-0.234479197,-0.12308265,-0.138941499,-0.020867912,0.37483058,-0.463772041,0.044498469,-0.131932691,0.02233168
3343,19.51997712,0.510225057,-0.058211686,0.647672835,0.038337059,0.135310716,-0.387609567,-0.111280261,0.001098038,-0.060303053,0.172466259,-0.323561525,0.04369664,-0.214866509,-0.040531362
3344,20.26292417,0.013363608,-0.288127004,0.603619414,0.240557733,-0.033048708,0.159094733,0.112563672,-0.137025863,-0.226361786,0.248609351,-0.53158371,0.112958022,-0.217678442,-0.051706715
3345,21.96202641,0.138447613,-0.243969681,0.739664055,0.265614855,0.067385457,0.296198471,-0.382497491,0.303419498,0.099792997,0.244807302,-0.521300206,0.19122048,-0.159339633,-0.104096035
3346,22.86697312,0.071302368,-0.53634921,0.663240985,0.310946254,0.088994235,0.39488045,0.041484281,-0.129675909,-0.133854314,0.17899924,-0.523763747,-0.019327689,-0.219060083,-0.156354174
3347,24.94769299,-0.043539189,-0.374184464,0.578463557,0.248261157,0.132887466,0.064697681,-0.05442267,-0.027826502,-0.173765238,0.211813537,-0.286387821,0.044367969,-0.015068052,-0.001089176
3348,26.02382746,-0.271646328,-0.085147647,0.571513501,0.049235387,-0.009139497,-0.031133875,0.030910493,0.149804727,-0.178665801,0.222683324,-0.356305199,0.184245256,-0.2170935,4.40E-05
3349,28.38997795,-0.264848321,-0.188340061,0.750944262,0.176676292,0.33625074,0.11620088,-0.007711283,-0.198879466,-0.40827509,0.19820617,-0.24527788,0.004480455,-0.075628564,-0.001299669
3350,-20.57784788,0.438964271,-0.010659186,0.822256521,0.023503022,0.273594304,0.127907542,-0.264662232,-0.118498308,-0.116765811,0.081323523,-0.3413129,0.163448637,-0.200285687,-0.085560639
3351,-20.31286351,0.480954408,0.032927486,0.419835219,-0.029263203,0.005012119,0.258981418,-0.128393447,-0.276783976,-0.19448226,0.14542147,-0.229763357,0.117695339,-0.133684728,0.054932335
3352,-20.157914,0.397559258,-0.174349725,0.751702468,0.065447512,0.174105557,0.4148716,-0.166614652,0.17033248,-0.000794802,0.232586588,-0.206750723,0.066277573,-0.031868943,0.003186453
3353,-19.77804121,0.522438253,-0.388722853,0.585330895,0.3002002,0.087110142,-0.30047938,-0.07183142,0.257406609,-0.286485037,0.172754617,-0.290487341,0.153089454,-0.145405766,-0.024659536
3354,-19.78189382,0.294669115,-0.429460097,0.649030383,0.236215662,0.084635177,0.611756612,0.006926125,-0.163660562,-0.263617418,0.137703209,-0.477644955,0.076215133,-0.173661113,-0.108027376
3355,-19.40557311,0.439313582,-0.324032694,0.650913322,0.234204846,0.08966968,-0.111046218,-0.220582259,0.177656294,-0.141742274,0.138220657,-0.360328779,0.171714099,-0.18228056,-0.049102347
3356,-19.23649077,0.619528591,-0.223496949,1.081567754,0.239865328,0.378131677,-0.116233559,0.13319633,-0.122054653,-0.237133897,0.15301937,-0.257601685,-0.070044737,-0.088217084,-0.053414039
3357,-18.5379939,0.372991221,-0.632146594,0.536299195,0.373895275,0.071309378,0.015790374,-0.052396549,-0.325209007,-0.2741137,0.217534478,-0.336252809,-0.063492088,-0.071639082,0.001244664
3358,-18.51078994,0.585341384,-0.570701394,0.770184343,0.387048754,0.326991365,-0.396665601,0.263399035,-0.351993487,-0.566760789,0.227765792,-0.330063966,-0.11536091,-0.068998145,-0.060511202
3359,-18.21696523,0.379599456,0.016178752,1.029921684,0.13658255,0.253608314,0.377877337,0.135411972,0.082449982,-0.228329351,0.273455957,-0.366336222,0.130938376,-0.163921441,-0.006359633
3360,-17.31996307,0.576025517,0.09226977,0.886538119,0.116501523,0.272922902,-0.489640027,-0.13451687,-0.175063192,-0.263914349,0.326381893,-0.472514105,0.259479652,-0.257067833,0.036553063
3361,-17.67911274,0.533391189,-0.333980217,1.122028072,0.234722149,0.284731345,0.586844607,-0.073948301,0.028394827,0.004052901,0.145915914,-0.406962625,0.201641012,-0.122223667,-0.080559069
3362,-17.18651312,0.899506199,-0.744138827,1.006172064,0.487250355,0.169542085,0.172048568,-0.175456727,0.233944947,0.118060255,-0.000688679,-0.213731405,0.0829303,0.02468684,-0.159492927
3363,-16.79310258,0.743059735,-0.06242955,1.025481861,0.109894776,0.418919571,-0.004325429,0.215160892,-0.202908032,-0.418802311,0.243679933,-0.333598434,0.046456445,-0.079413732,0.058246568
3364,-16.33182698,0.552512409,-0.244705596,0.373909933,0.132947334,-0.095942351,0.303976914,-0.322011878,0.113641104,0.075316384,0.203257545,-0.430235939,0.065056707,-0.01619425,-0.042239624
3365,-15.33436689,0.55960656,-0.398815298,0.71960843,0.271915536,0.107031044,-0.084686244,-0.426697962,-0.317111787,0.109080315,0.252111896,-0.44114236,0.140735246,-0.157912209,0.01204048
3366,-16.00711389,0.584971536,0.189061407,1.055159203,-0.025546345,0.256337982,0.185813196,-0.15521863,0.341344538,0.057049011,0.313283584,-0.508315576,0.231363438,-0.193945694,-0.032236639
3367,-15.35450589,0.772500694,0.002834138,1.040016092,0.064776701,0.434545136,-0.502815615,0.080708431,0.136083061,-0.301177777,0.284698295,-0.425834396,0.0280331,-0.178257389,-0.164506873
3368,-15.69444227,0.698208159,-0.473993743,0.970515796,0.368169185,0.19787535,0.032222216,0.224606798,0.113416872,-0.28604119,0.171217223,-0.496119943,0.117243689,-0.215775447,-0.085173336
3369,-15.04908408,0.933104491,-0.226682065,0.702954534,0.107917956,0.093913586,0.496357508,0.261826867,-0.140526726,-0.250609245,0.199980809,-0.316941946,0.07683059,-0.171326539,-0.006321456
3370,-14.35743942,0.937356841,-0.422166088,0.853381981,0.154898795,0.215629301,0.24237636,-0.139153614,0.064628698,0.001023341,0.221644474,-0.491024875,0.172807004,-0.282509159,-0.14448496
3371,-13.94946048,0.634606548,-0.052134211,0.766369115,0.119617585,0.100988754,0.512681019,-0.025069136,-0.01300705,-0.132342406,0.351756862,-0.517027295,0.171062797,-0.192820948,-0.043216641
3372,-13.70436922,0.544831504,-0.630133914,0.57238845,0.286112591,-0.023331514,-0.21710996,-0.1662232,-0.205324695,0.000116064,0.158742203,-0.623405684,0.082350265,-0.267166827,-0.076296647
3373,-13.85789223,0.805564012,-0.292324066,0.862042027,0.155015663,0.24864508,0.343902494,0.032400535,-0.00575602,-0.14689415,0.311414702,-0.597251973,-0.005509507,-0.110569677,-0.132261478
3374,-13.0888844,0.903321883,-0.320996078,0.630326468,0.007872422,0.149022277,0.441480907,-0.044733165,-0.281243613,0.023292479,0.248871453,-0.473558219,-0.039397748,-0.085562998,-0.129517715
3375,-12.85841533,0.836068515,-0.639301412,0.807173517,0.354996699,0.144452263,-0.14961051,-0.025642237,-0.219412492,0.047666985,0.275207731,-0.394314815,-0.065397475,-0.037025566,0.062144025
3376,-12.35683814,0.743579941,-0.517267188,0.830989583,0.262295437,0.123435582,-0.053460868,-0.304850397,-0.062512212,0.167486156,0.20046601,-0.591841586,0.172345027,-0.139694241,-0.106407802
3377,-11.65796136,0.661898097,-0.15617059,0.725099455,0.015339042,0.217412887,-0.339982477,0.132601188,-0.086116872,-0.241531611,0.345619552,-0.458982237,-0.099574041,-0.117074609,-0.130211314
3378,-11.07511013,0.769717524,-0.116024624,0.673413801,0.061031445,0.079210219,0.280726789,0.282071403,-0.189778833,-0.299248356,0.348755111,-0.450100689,0.072216854,-0.164049658,-0.040557122
3379,-10.78070378,0.996685612,-0.520382403,1.045806808,0.380503521,0.39269608,-0.291235194,-0.190087728,-0.373695352,-0.016875504,0.322220379,-0.446885067,-0.008609688,-0.034988537,-0.023712018
3380,-10.88612074,0.857252454,-0.272382216,0.90825596,0.192474759,0.204917985,0.029910534,0.042432916,0.203161772,-0.108525554,0.384695386,-0.540567704,0.159294502,-0.075310271,0.031979395
3381,-10.92968828,0.899002425,-0.918593333,1.114935224,0.497158178,0.145922411,0.317802175,-0.271267098,-0.089710162,0.349185943,0.306950867,-0.725343355,0.325840652,-0.313169466,-0.131299481
3382,-8.986217704,0.981430982,-0.552309292,0.84621123,0.305795204,0.223643435,0.316485847,0.300240005,-0.0632253,-0.428371318,0.206996299,-0.398655331,0.108349342,-0.20736831,-0.078117362
3383,-9.086317838,1.156583118,-0.274571809,0.841074879,0.136732143,0.236354889,0.074436855,0.164155556,0.724403068,-0.146717925,0.324635586,-0.232625197,0.07959802,0.064605819,0.112030978
3384,-9.214158831,0.922111228,-0.592323711,1.007709889,0.454533288,0.238080364,-0.490781061,0.224408606,0.250397358,-0.27087874,0.367948839,-0.50393519,0.088923036,-0.114999512,-0.050280206
3385,-8.482651635,0.85844537,-0.34954046,0.872138412,0.270993229,0.316987263,-0.274686182,0.492405074,0.145842437,-0.635494862,0.354677237,-0.412373566,-0.00162765,-0.06818317,-0.133787979
3386,-7.233176309,0.7389207,-0.387758429,0.887871428,0.228635351,0.162455777,-0.009160439,0.201061357,-0.411735848,-0.130106721,0.27116056,-0.343942367,-0.031339826,-0.180174305,0.023184908
3387,-6.807469734,1.060120942,-0.361438432,0.859437744,0.145568875,0.335768996,-0.199831155,0.532339865,-0.651223669,-0.533181287,0.170594718,-0.269980789,-0.182949673,-0.06766466,-0.079341196
3388,-6.590440694,1.123260251,-0.119134829,1.302968406,0.126491789,0.43799386,-0.10184564,-0.233211599,0.57979474,0.150740023,0.301924765,-0.362695452,0.288739974,-0.088755711,0.019528395
3389,-7.908869668,0.573470501,-0.460404664,0.833076314,0.122862357,0.17160673,-0.260684272,0.112144586,0.125038055,-0.040868438,0.46379829,-0.880220935,0.078836034,-0.268922925,-0.026166261
3390,-5.913735955,1.096763548,-0.462210106,1.047484569,0.220818661,0.305128363,0.157110385,0.128209585,0.171150787,-0.024841515,0.21241647,-0.330103974,0.16823518,-0.131427538,0.021753257
3391,-6.37342499,0.877871316,-1.237278778,0.70721468,0.701584679,0.02878264,-0.705404788,-0.091838622,-0.488622053,0.010481047,0.229722193,-0.740506907,0.015370808,-0.152274875,-0.134391304
3392,-5.625581477,0.947702657,-0.1974058,0.904004565,0.151478989,0.142706755,0.313025747,-0.26981366,-0.162276332,0.229548694,0.307531678,-0.616155844,0.179414129,-0.170265149,0.017293105
3393,-4.413379883,1.156301268,-0.28825153,0.997609646,0.212141934,0.206303223,-0.323584818,-0.364216699,0.071329212,0.306378008,0.17352648,-0.340597853,0.144530651,-0.038816095,-0.088918644
3394,-5.166746892,1.052220998,-0.185737186,0.952291171,-0.005228926,0.337184649,0.434839518,0.248671479,0.168674802,-0.092884528,0.382945662,-0.480176307,0.065315973,-0.059110315,0.015842362
3395,-4.286766747,0.789420309,-0.098062766,0.962197104,0.026602113,0.290206506,-0.202340068,-0.011599722,0.13760832,-0.060421642,0.451701393,-0.630329456,0.269968419,-0.251304393,-0.002393515
3396,-3.983104331,0.771710225,-0.285102907,0.567832421,0.111972494,-0.077309528,-0.108809461,-0.122595896,0.067715021,0.127018867,0.391605033,-0.624123432,0.129540495,-0.13527501,-0.034691166
3397,-2.090485839,1.168764297,-0.7529901,0.79181946,0.440902179,0.196011729,0.011807546,0.063199615,0.235726387,-0.186584474,0.201692042,-0.289458998,0.035251848,-0.043732253,-0.015064354
3398,-2.261500817,1.079159448,-0.472350559,0.428770671,0.186544212,-0.066883737,-0.357644959,-0.395039613,-0.168610719,0.260775305,0.199176068,-0.486850529,0.109992792,-0.07127884,0.011450497
3399,-2.598677269,0.939490548,-0.420509981,0.934057225,0.181191988,0.221839139,0.522483083,0.492411373,-0.091734703,-0.387195349,0.382391413,-0.524558763,0.079369794,-0.236964879,0.05067037
3400,-0.541077273,1.050078729,-0.40828017,0.881038336,0.236839994,0.212926666,-0.137208752,-0.352732451,-0.090971211,0.133793193,0.197870169,-0.517300335,0.196163815,-0.156699219,-0.078193563
3401,-1.916556057,0.913864727,-0.343354766,0.925994598,0.243902401,-0.011664596,0.000674589,-0.166412402,0.300569957,0.338189505,0.374740489,-0.688712888,0.283708254,-0.162524058,0.026061163
3402,-0.413170135,1.03473209,-0.181172587,1.019469911,0.123402549,0.223477331,-0.110519729,-0.302077191,-0.203441605,0.310584115,0.36306674,-0.502668245,0.124465018,-0.109141766,0.026365274
3403,0.294507349,1.014696199,-0.309282073,0.410733166,0.030886063,-0.085259351,-0.217748524,-0.356623375,0.149849201,0.326130305,0.221674243,-0.446040936,0.011058269,-0.073335858,-0.104354267
3404,1.106486529,0.908247536,-0.129186333,1.094499813,0.066540116,0.371959931,-0.284066595,-0.074261521,0.204938596,-0.005590794,0.309750197,-0.500724292,0.177181431,-0.163176655,0.000796343
3405,0.103769817,1.08221232,-0.411590524,1.192130894,0.120150727,0.451247792,0.085215647,0.06166045,-0.207037445,0.133342079,0.263113996,-0.496131954,-0.060632946,0.010953003,-0.064627929
3406,1.295394078,1.041071109,-0.631740578,0.818553475,0.252540915,0.17501805,-0.000768197,-0.035106114,0.368777348,0.114840067,0.264799576,-0.473607349,0.113191147,-0.151819283,-0.000942551
3407,2.490404558,0.670242508,-0.297370039,0.791475381,0.171872545,0.127117567,-0.003606709,-0.193725542,-0.069574539,0.074217235,0.218367997,-0.696039491,0.152150249,-0.171268615,-0.103139821
3408,2.04382166,0.906439067,-0.095169866,0.815110496,0.054579015,0.235515869,-0.037460458,0.318560387,0.306400184,-0.32030677,0.382213921,-0.501621973,0.046178143,-0.054034384,-0.024164346
3409,4.111796342,0.562627482,-0.455001706,0.926546253,0.345103231,0.22642961,-0.141820008,0.092872841,-0.170947603,-0.239413848,0.206571811,-0.451419192,0.052098963,-0.085972609,-0.065847928
3410,3.393159084,1.19926077,-0.608482921,1.1064274,0.300171677,0.176094982,1.239634017,-0.070151517,-0.039816451,0.309943035,0.207730577,-0.352884476,0.250150156,-0.111965271,0.018068191
